,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
3572,Buenos Aires,José C. Paz,José C Paz,250301,True,True,True,True,True,True,True,True,True,6412010.0,-34.5211611965464,-58.770881112578
3573,Buenos Aires,José C. Paz,Tortuguitas,8806,False,True,False,False,False,False,False,True,True,6412010.0,-34.4918483987206,-58.7863780316191
3574,Buenos Aires,Junín,Agustín Roca,331,False,False,False,True,False,True,True,True,True,6413010.0,-34.508084406003,-60.8648956546314
3575,Buenos Aires,Junín,Agustina,155,False,False,False,True,False,False,True,True,True,6413020.0,-34.4607068571169,-61.067072329925
3576,Buenos Aires,Junín,Balneario Laguna de Gómez,230,False,False,False,True,False,True,False,True,True,6413030.0,-34.6606435780718,-61.0183645929666
3577,Buenos Aires,Junín,Fortín Tiburcio,257,False,False,False,False,False,True,True,False,False,6413040.0,-34.3467322372427,-61.1310781728463
3578,Misiones,Candelaria,Profundidad,385,False,False,False,False,False,True,False,False,False,54021060.0,-27.5585198137316,-55.7034474067364
3579,Misiones,Candelaria,Puerto Santa Ana,53,False,False,False,False,False,False,False,False,False,54021070.0,-27.3330798818829,-55.5864347793367
3580,Misiones,Candelaria,Santa Ana,4985,True,False,False,False,False,False,True,True,False,54021080.0,-27.3671212837411,-55.5805568560225
3581,Misiones,Capital,Barrio Nuevo Garupa,375,False,False,False,False,False,False,False,False,False,54028005.0,-27.4321009059125,-55.826138545257
3582,Buenos Aires,Junín,Junín,87509,True,True,True,True,True,True,True,True,True,6413050.0,-34.5838316271397,-60.9472651715327
3583,Buenos Aires,Junín,Laplacette,22,False,False,False,True,False,True,False,False,True,6413060.0,-34.7245238530675,-61.1553171474145
3584,Buenos Aires,Junín,Morse,563,False,True,False,True,False,True,True,False,False,6413070.0,-34.7608898130707,-60.8419122487126
3585,Buenos Aires,Junín,Paraje La Agraria,40,False,False,False,False,False,False,False,False,False,6413055.0,-34.6564145153102,-60.8466681579607
3586,Buenos Aires,Junín,Saforcada,431,False,False,False,False,False,True,True,True,True,6413080.0,-34.5752591285936,-61.0747308195452
3587,Buenos Aires,La Costa,Aguas Verdes,0,True,False,False,True,False,True,False,True,True,6420030.0,-36.6552111489067,-56.6949520678334
3588,Buenos Aires,La Costa,Las Toninas,5278,True,True,True,True,False,True,True,True,True,6420010.0,-36.4883976285615,-56.7004352579533
3589,Buenos Aires,La Costa,Lucila Del Mar,0,True,True,False,True,False,True,False,True,True,6420030.0,-36.6627491358367,-56.6817136067571
3590,Buenos Aires,La Costa,Mar de Ajó - San Bernardo,28466,True,True,True,True,False,True,True,True,True,6420020.0,-36.6874110140403,-56.6841400639982
3591,Misiones,Eldorado,Puerto Pinares,2743,False,False,False,False,False,True,False,False,True,54042070.0,-26.4268174271826,-54.6857660084129
3592,Misiones,Eldorado,Santiago de Liniers,541,False,False,False,False,False,True,False,False,False,54042080.0,-26.3905866143255,-54.3947099277232
3593,Buenos Aires,Tres De Febrero,Saenz Peña,11666,True,True,False,True,True,True,True,True,True,6840010.0,-34.5992886088748,-58.5320796402641
3594,Buenos Aires,Tres De Febrero,Santos Lugares,17205,True,True,False,True,False,True,True,True,True,6840010.0,-34.5991533496562,-58.5478835120962
3595,Buenos Aires,Tres De Febrero,Villa Bosch (Est. Juan Maria Bosch),24967,True,True,False,True,False,False,True,True,True,6840010.0,-34.5822981982887,-58.5802932642206
3596,Buenos Aires,Tres De Febrero,Villa Raffo,7948,True,True,False,True,False,False,True,True,True,6840010.0,-34.6083090753398,-58.5319718083201
3597,Buenos Aires,Tres Lomas,Ingeniero Thompson,150,False,False,False,False,False,False,True,False,False,6847010.0,-36.6102541131892,-62.9109612139671
3598,Buenos Aires,Tres Lomas,Tres Lomas,8061,True,True,True,True,False,True,True,True,True,6847020.0,-36.458109497037,-62.8621355091327
3599,Buenos Aires,Vicente López,Carapachay,14923,True,True,False,True,False,False,True,True,True,6861010.0,-34.5259149691463,-58.5357639427634
3600,Buenos Aires,Vicente López,Florida,47339,True,True,False,True,False,True,True,True,True,6861010.0,-34.5327432636609,-58.4910979599198
3601,Caba,COMUNA 11,VILLA DEL PARQUE,55273,True,True,True,True,True,True,True,True,True,2000010.0,-34.6042463004493,-58.4906764324396
3602,Cordoba,Unión,Monte Maíz,7325,True,True,False,True,False,False,True,True,True,14182170.0,-33.2045620901114,-62.601248151355
3603,Cordoba,Unión,Morrison,3345,True,False,False,True,False,False,True,True,True,14182180.0,-32.5936423075986,-62.8360084604177
3604,Cordoba,Unión,Noetinger,4709,False,False,False,True,False,True,True,True,True,14182190.0,-32.3667416426436,-62.312071766995
3605,Cordoba,Unión,Ordóñez,2609,True,False,False,True,False,False,True,True,True,14182200.0,-32.8412715334934,-62.866054921116
3606,Cordoba,Unión,Pascanas,2763,False,False,False,True,False,True,True,True,True,14182210.0,-33.1249872931372,-63.042695737787
3607,La Rioja,General Angel V. Peñaloza,Punta de los Llanos,532,False,False,False,True,False,True,False,False,False,46056010.0,-30.165433857594,-66.556575245663
3608,La Rioja,General Angel V. Peñaloza,Tama,1164,True,False,False,True,False,True,True,False,True,46056020.0,-30.5173084388038,-66.5413792482074
3609,La Rioja,General Belgrano,Castro Barros,116,False,False,False,False,False,True,False,False,False,46063010.0,-30.5956924271806,-65.7419372748158
3610,La Rioja,General Belgrano,Chañar,903,True,False,False,True,False,True,True,True,False,46063020.0,-30.5590304532238,-65.9735931205601
3611,La Rioja,General Belgrano,Loma Blanca,731,False,False,False,False,True,False,False,False,True,46063030.0,-30.6446137810742,-66.238741686799
3612,La Rioja,General Belgrano,Olta,4547,False,True,False,True,True,True,True,True,True,46063040.0,-30.6399759885817,-66.278060412461
3613,La Rioja,General Juan F. Quiroga,Malanzán,1335,False,False,False,True,False,True,True,False,True,46070010.0,-30.815543887629,-66.6194814951279
3614,La Rioja,General Juan F. Quiroga,Nácate,359,False,False,False,False,False,True,False,False,False,46070020.0,-30.8640381344546,-66.4051056083957
3615,La Rioja,General Juan F. Quiroga,Portezuelo,1017,False,False,False,True,False,True,True,False,False,46070030.0,-30.847619186484,-66.7186798501751
3616,La Rioja,General Juan F. Quiroga,San Antonio,149,False,False,False,False,False,True,False,False,False,46070040.0,-31.0900907205412,-66.7571869922571
3617,La Rioja,General Lamadrid,Villa Castelli,1697,False,False,False,True,False,True,True,False,True,46077010.0,-29.0207515543035,-68.2253713917754
3618,La Rioja,General Ocampo,Ambil,214,False,False,False,False,False,True,False,False,False,46084010.0,-31.1413359277957,-66.3603819377386
3619,La Rioja,General Ocampo,Colonia Ortiz de Ocampo,152,False,False,False,False,False,False,False,False,False,46084020.0,-30.9752909491233,-66.1953883794961
3620,La Rioja,General Ocampo,Milagro,3494,False,True,False,True,False,False,True,False,True,46084030.0,-31.0131717520524,-65.9882554540382
3621,La Rioja,General Ocampo,Olpas,178,False,False,False,False,False,False,False,False,False,46084040.0,-30.8195242375591,-66.2483100669124
3622,La Rioja,General Ocampo,Santa Rita de Catuna,1695,False,True,False,False,True,False,True,False,False,46084050.0,-30.9665198359206,-66.2356607957536
3623,La Rioja,General San Martín,Ulapes,3205,False,True,False,True,False,True,True,False,True,46091010.0,-31.582978877023,-66.2514026305989
3624,La Rioja,Independencia,Amaná,148,True,False,False,False,False,True,False,False,False,46105010.0,-30.0611119791655,-67.5084950612514
3625,Misiones,Eldorado,Valle Hermoso,626,False,False,False,False,False,False,False,False,False,54042090.0,-26.382535288747,-54.4652848386631
3626,Misiones,Eldorado,Villa Roulet,811,False,False,False,False,False,False,False,False,False,54042100.0,-26.4422594958772,-54.6405734856487
3627,Misiones,General Manuel Belgrano,Almirante Brown,11482,False,False,False,False,False,False,False,False,False,54049010.0,-25.6674361424553,-54.0456434709472
3628,Misiones,General Manuel Belgrano,Bernardo de Irigoyen,6492,False,False,False,True,False,False,True,False,True,54049020.0,-26.2546761021204,-53.6472133435976
3629,Misiones,General Manuel Belgrano,Caburei,225,False,False,False,False,False,False,False,False,False,54049025.0,-25.6820367479588,-54.1426092989677
3630,Misiones,General Manuel Belgrano,Dos Hermanas,1956,False,False,False,False,False,False,False,False,True,54049030.0,-26.2918653520361,-53.7575832277415
3631,Misiones,General Manuel Belgrano,Integración,191,False,False,False,False,False,False,True,False,False,54049040.0,-25.7724726219691,-53.8522974773477
3632,Misiones,General Manuel Belgrano,Piñalito Norte,179,False,False,False,False,False,False,False,False,False,54049043.0,-25.926985370994,-53.9254399080528
3633,Misiones,General Manuel Belgrano,Puerto Andresito,219,False,False,False,False,False,False,False,False,False,54049045.0,-25.5880676406692,-54.0084915753095
3634,Misiones,General Manuel Belgrano,Puerto Deseado,179,False,False,False,False,False,False,False,False,False,54049047.0,-25.7862399598743,-54.038267293845
3635,Misiones,General Manuel Belgrano,San Antonio,3665,False,False,False,False,False,False,True,True,False,54049050.0,-26.0557838105078,-53.7339959536295
3636,Misiones,Guaraní,El Soberbio,5065,False,False,False,False,True,True,True,False,True,54056010.0,-27.2908601020425,-54.2007777459323
3637,Misiones,Guaraní,Fracrán,471,False,False,False,False,False,True,False,True,False,54056020.0,-26.740151400562,-54.3000439575816
3638,Misiones,Guaraní,San Vicente,21068,False,False,False,True,False,True,True,True,True,54056030.0,-26.9953791755128,-54.4834965149084
3639,Misiones,Iguazú,Esperanza,15204,True,True,False,True,False,True,True,True,False,54063010.0,-26.0232970897792,-54.6125092333468
3640,Misiones,Iguazú,Libertad,5765,True,False,False,False,False,False,True,True,True,54063020.0,-25.9216713372731,-54.5821209872029
3641,Misiones,Iguazú,Puerto Iguazú,41062,True,True,False,True,True,False,True,True,True,54063030.0,-25.6010431152667,-54.576736880982
3642,Misiones,Iguazú,Villa Cooperativa,55,False,False,False,False,False,False,False,False,False,54063035.0,-25.935986701389,-54.5384663539082
3643,Salta,La Caldera,Vaqueros,4575,True,False,False,True,False,True,True,True,True,66077020.0,-24.6945211920197,-65.4026944187147
3644,Salta,La Candelaria,El Jardín,1221,False,False,False,True,True,False,True,False,True,66084010.0,-26.0938834199791,-65.41384156239
3645,Salta,La Candelaria,El Tala,2632,False,False,False,True,True,True,True,True,True,66084020.0,-26.1208917578309,-65.2873058787689
3646,Salta,La Candelaria,La Candelaria,649,False,False,False,True,False,False,True,False,False,66084030.0,-26.0961790089843,-65.0610119525095
3647,Salta,La Poma,Cobres,143,False,False,False,False,False,False,False,False,False,66091010.0,-23.6391998500842,-66.2684039729566
3648,Salta,La Poma,La Poma,614,False,False,False,True,False,True,False,False,False,66091020.0,-24.7129010493055,-66.1997385176463
3649,Salta,La Viña,Ampascachi,118,False,False,False,False,False,True,False,False,False,66098010.0,-25.355455514438,-65.5323044668329
3650,Salta,La Viña,Cabra Corral,27,False,False,False,False,False,True,False,False,True,66098020.0,-25.290036707535,-65.38778537012
3651,Salta,La Viña,Coronel Moldes,4116,True,False,False,False,True,True,True,True,True,66098030.0,-25.2889404681421,-65.4745373510335
3652,Salta,La Viña,La Viña,1825,False,False,False,True,True,True,True,False,True,66098040.0,-25.4719724619835,-65.5719838890076
3653,Salta,La Viña,Talapampa,341,False,False,False,False,False,True,False,False,False,66098050.0,-25.5463746287562,-65.559672881754
3654,Salta,Los Andes,Olacapato,218,False,False,False,True,True,True,False,False,False,66105010.0,-24.1197745515994,-66.7142594000385
3655,Salta,Los Andes,San Antonio de los Cobres,4763,False,False,False,True,True,True,True,False,True,66105020.0,-24.2099310029638,-66.315435998094
3656,Salta,Los Andes,Santa Rosa de los Pastos Grandes,168,False,False,False,True,True,True,False,False,False,66105030.0,-24.478105777316,-66.6785400667592
3657,Salta,Los Andes,Tolar Grande,230,False,False,False,True,True,True,False,False,True,66105040.0,-24.5579851944765,-67.4369653675359
3658,Santa Fe,Castellanos,San Vicente,5655,True,True,False,False,False,True,True,True,True,82021340.0,-31.6999505604131,-61.5688417180763
3659,Santa Fe,Castellanos,Santa Clara de Saguier,2117,True,True,False,False,False,True,True,False,True,82021350.0,-31.337359049521,-61.8181783780784
3660,Santa Fe,Castellanos,Sunchales,20537,True,True,False,True,False,True,True,True,True,82021360.0,-30.9468555127161,-61.5612504315515
3661,Santa Fe,Castellanos,Susana,1002,False,False,False,True,False,True,True,True,True,82021370.0,-31.3575963913649,-61.5164389963223
3662,Santa Fe,Castellanos,Tacural,1169,True,False,False,True,False,True,True,True,True,82021380.0,-30.8481071493852,-61.5924018154956
3663,Santa Fe,Castellanos,Vila,1405,True,False,False,False,False,False,True,True,True,82021390.0,-31.1923707919053,-61.8336140985666
3664,Santa Fe,Castellanos,Villa Josefina,112,False,False,False,False,False,False,False,False,False,82021400.0,-31.4418599622731,-62.0297169711427
3665,Santa Fe,Castellanos,Villa San José,220,False,True,False,False,False,True,True,False,False,82021410.0,-31.3391346339244,-61.622588386296
3666,Santa Fe,Castellanos,Virginia,151,False,False,False,False,False,True,False,False,False,82021420.0,-30.7402529602428,-61.3409665931228
3667,Santa Fe,Castellanos,Zenón Pereyra,1637,False,True,False,False,False,False,False,True,True,82021430.0,-31.5643972137494,-61.898425060781
3668,Santa Fe,Constitución,Alcorta,7450,True,True,False,True,False,True,True,True,True,82028010.0,-33.5401979791092,-61.1246337163915
3669,Santa Fe,Constitución,Barrio Arroyo del Medio,310,False,False,False,False,False,False,False,False,False,82028020.0,-33.2860666179194,-60.2720977056001
3670,Santa Fe,Constitución,Barrio Mitre,816,False,False,False,False,False,False,False,True,True,82028030.0,-33.255594638469,-60.3897758707887
3671,Neuquen,Confluencia,Neuquén,231198,True,True,True,True,True,True,True,True,True,58035070.0,-38.9492856796033,-68.0839057621977
3672,Neuquen,Confluencia,Plaza Huincul,13172,False,False,False,False,True,True,False,True,True,58035090.0,-38.9290709532125,-69.2021594435231
3673,Neuquen,Confluencia,Plottier,32390,True,True,False,True,True,True,True,True,True,58035100.0,-38.9510561611213,-68.2478403865049
3674,Neuquen,Confluencia,Senillosa,7542,False,False,False,True,True,True,True,True,True,58035110.0,-39.0113034801537,-68.4333833911279
3675,Neuquen,Confluencia,Villa El Chocón,707,False,False,True,False,False,True,True,False,False,58035120.0,-39.2610101785628,-68.7842564223565
3676,Neuquen,Confluencia,Vista Alegre Norte,895,True,False,False,True,False,True,True,True,True,58035130.0,-38.7277123127679,-68.1721438862367
3677,Neuquen,Confluencia,Vista Alegre Sur,1513,True,False,False,True,True,False,True,False,False,58035140.0,-38.7715537254998,-68.1369187198489
3678,Santa Fe,San Lorenzo,Villa Mugueta,2139,False,True,False,False,True,True,True,False,False,82119160.0,-33.3139349307156,-61.0570695285482
3679,Santa Fe,San Martín,Cañada Rosquín,5008,False,True,False,True,False,True,True,True,True,82126010.0,-32.0562934036888,-61.6025429947826
3680,Santa Fe,San Martín,Carlos Pellegrini,4971,True,True,False,True,False,True,True,True,True,82126020.0,-32.0526642372536,-61.78894991246
3681,Santa Fe,San Martín,Casas,729,False,True,False,False,False,True,True,False,True,82126030.0,-32.1279976039457,-61.5421282200809
3682,Santa Fe,San Martín,Castelar,614,False,False,False,True,False,False,True,False,True,82126040.0,-31.6691692674795,-62.0899867120516
3683,Santa Fe,San Martín,Colonia Belgrano,908,False,True,False,True,False,False,False,False,True,82126050.0,-31.9118940838345,-61.4023835358505
3684,Santa Fe,San Martín,Crispi,267,False,False,False,False,False,False,True,False,True,82126060.0,-31.7417252131656,-62.0378765362955
3685,Santa Fe,San Martín,El Trébol,11086,True,True,False,True,False,True,True,True,True,82126070.0,-32.2030242455008,-61.7028944914559
3686,Santa Fe,San Martín,Landeta,1357,True,True,False,False,False,False,True,True,True,82126080.0,-32.0138147005941,-62.0611771301989
3687,Santa Fe,San Martín,Las Bandurrias,172,False,True,False,False,False,True,False,False,False,82126090.0,-32.1991899646564,-61.4927940449511
3688,Santa Fe,San Martín,Las Petacas,872,False,False,False,False,False,False,False,False,True,82126100.0,-31.8247278111096,-62.1089907898346
3689,Santa Fe,San Martín,Los Cardos,1310,True,True,False,True,True,False,True,True,True,82126110.0,-32.3243031135987,-61.6321111218833
3690,Santa Fe,San Martín,María Susana,3197,True,False,False,True,False,True,True,True,True,82126120.0,-32.2654856687264,-61.9010253248989
3691,Santa Fe,San Martín,Piamonte,3336,False,True,False,False,False,False,True,False,False,82126130.0,-32.1458665241358,-61.9811202181808
3692,Santa Fe,San Martín,San Jorge,17615,True,True,False,True,True,True,True,True,True,82126140.0,-31.898003817155,-61.8603287777206
3693,Santa Fe,San Martín,San Martín de las Escobas,2299,True,True,False,False,False,True,True,True,True,82126150.0,-31.8596737471682,-61.5702157763693
3694,Santa Fe,San Martín,Sastre,5425,True,False,False,True,False,True,True,True,True,82126160.0,-31.7695325241636,-61.8294529565696
3695,Santa Fe,San Martín,Traill,65,False,False,False,False,False,False,False,False,False,82126170.0,-31.9225991219581,-61.7024471962412
3696,Santa Fe,San Martín,Wildermuth (Est. Granadero B. Bustos),155,False,False,False,False,False,False,False,False,False,82126180.0,-31.9469900287545,-61.4025551450022
3697,Santa Fe,Vera,Calchaquí,9651,True,False,False,False,True,True,True,True,True,82133010.0,-29.8905436040639,-60.285737676357
3698,Santa Fe,Vera,Cañada Ombú,518,False,False,False,False,True,True,False,False,False,82133020.0,-28.31083042196,-59.9837166450891
3699,Santa Fe,Vera,Colmena,141,False,False,False,False,True,False,False,False,False,82133030.0,-28.7658190432744,-60.0880421430925
3700,Santa Fe,Vera,Fortín Olmos,1991,False,False,False,False,True,True,True,False,True,82133040.0,-29.0560211845387,-60.4143945851651
3701,Santa Fe,Vera,Garabato,995,False,False,False,False,False,True,True,False,True,82133050.0,-28.9553447407242,-60.1384384332405
3702,Santa Fe,Vera,Golondrina,563,False,False,False,False,False,True,True,False,False,82133060.0,-28.5588709585467,-60.0251919319472
3703,Tucuman,Burruyacú,Villa Burruyacú,2168,False,False,False,False,True,True,False,False,True,90007100.0,-26.5003323203292,-64.7419938212453
3704,Tucuman,Burruyacú,Villa Padre Monti,200,False,False,False,False,False,False,True,False,False,90007110.0,-26.5064025936102,-64.9998985377047
3705,Tucuman,Capital,San Miguel de Tucumán (Est. Tucumán),548866,True,True,True,True,True,True,True,True,True,90084010.0,-26.82900979033,-65.2105441811048
3706,Tucuman,Chicligasta,Alpachiri,1838,False,False,False,False,False,False,False,True,True,90021010.0,-27.3364644479185,-65.7560706396094
3707,Tucuman,Chicligasta,Alto Verde,2341,False,False,False,False,False,False,True,False,True,90021020.0,-27.3793992485609,-65.6079258666538
3708,Tucuman,Chicligasta,Arcadia,2072,True,False,False,False,False,False,True,False,False,90021030.0,-27.3069484835773,-65.576067487854
3709,Tucuman,Chicligasta,Concepción,49782,True,True,False,True,False,True,True,True,True,90021050.0,-27.3421785890325,-65.598557597657
3710,Tucuman,Chicligasta,Iltico,466,False,False,False,False,False,False,False,False,False,90021060.0,-27.3341500000047,-65.643
3711,Tucuman,Chicligasta,La Trinidad,4274,False,False,False,False,False,False,True,True,False,90021070.0,-27.413472537684,-65.5152314804134
3712,Tucuman,Chicligasta,Medina,1549,False,False,False,False,False,False,False,False,False,90021080.0,-27.418836093134,-65.5333450199588
3713,Tucuman,Chicligasta,San Roque,593,False,False,False,False,False,False,False,False,False,90021040.0,-27.3293616351221,-65.5823860081286
3714,Tucuman,Cruz Alta,Alderetes,41947,False,False,False,True,False,False,True,True,True,90014010.0,-26.8220641277209,-65.1385924038502
3715,Tucuman,Cruz Alta,Banda del Río Salí,63226,False,True,False,True,False,True,True,True,True,90014020.0,-26.8438678881267,-65.1632837939025
3716,Tucuman,Cruz Alta,Colombres,5086,False,False,False,False,False,True,True,True,True,90014040.0,-26.8835749144059,-65.0999411428557
3717,Tucuman,Cruz Alta,Colonia Mayo - Barrio La Milagrosa,909,False,False,False,False,False,False,False,False,False,90014050.0,-26.8339561201266,-64.9893799370396
3718,Tucuman,Cruz Alta,Delfín Gallo,8828,False,False,False,False,False,True,True,False,False,90014060.0,-26.8541670602329,-65.0915199952372
3719,Tucuman,Cruz Alta,El Bracho,613,False,False,False,False,False,True,True,True,True,90014070.0,-26.9921019189366,-65.1812450251063
3720,Tucuman,Cruz Alta,El Corte,0,False,False,False,False,False,False,False,False,False,90014090.0,-26.8184460052552,-65.1556778939315
3721,Tucuman,Cruz Alta,El Paraiso,0,False,False,False,False,False,False,False,True,True,90014090.0,-26.8346473974393,-65.0955588658241
3722,Tucuman,Cruz Alta,Ex Ingenio Esperanza,0,False,False,False,False,False,False,False,True,True,90014090.0,-26.8440192084768,-65.0924758564779
3723,Tucuman,Cruz Alta,Ex Ingenio Los Ralos,0,False,False,False,False,False,False,False,False,False,90014070.0,-26.8770998455409,-64.9748987513019
3724,Tucuman,Cruz Alta,Ex Ingenio Lujan,0,False,False,False,False,False,False,False,False,False,90014090.0,-26.8541670602329,-65.0915199952372
3725,Tucuman,Cruz Alta,Ingenio La Florida,0,False,False,False,False,False,False,False,True,True,90014090.0,-26.8167179154155,-65.0802671019889
3726,Tucuman,Cruz Alta,La Florida,5959,False,False,False,False,True,True,True,True,True,90014080.0,-26.8190592540013,-65.0943210848409
3727,Tucuman,Cruz Alta,Las Cejas,1826,False,False,False,True,True,False,False,True,True,90014090.0,-26.8878173829847,-64.7430772509051
3728,Tucuman,Cruz Alta,Lastenia,0,False,False,False,False,False,False,False,True,True,90014090.0,-26.8621611908602,-65.1625825810305
3729,Tucuman,Cruz Alta,Los Gutierrez,0,False,False,False,False,False,False,False,True,True,90014090.0,-26.80204642135,-65.1258766860824
3730,Tucuman,Cruz Alta,Los Ralos,9429,False,False,False,False,False,True,True,False,False,90014100.0,-26.8770998455409,-64.9748987513019
3731,Tucuman,Cruz Alta,Pacará,830,False,False,False,False,False,True,False,False,False,90014110.0,-26.8992133086383,-65.1492861893342
3732,Tucuman,Cruz Alta,Ranchillos,6892,False,False,False,True,False,True,True,True,True,90014120.0,-26.9547865827356,-65.0483776049689
3733,Tucuman,Cruz Alta,San Andrés,3153,True,False,False,True,False,False,True,False,True,90014130.0,-26.8884969343068,-65.1963401762121
3734,Tucuman,Cruz Alta,Villa Recaste,0,False,False,False,False,False,False,False,True,True,90014090.0,-26.8868084047256,-65.0074356034814
3735,Santa Fe,Vera,Intiyaco,1132,False,False,False,False,True,True,True,False,False,82133070.0,-28.6779253668564,-60.0724684333926
3736,Santa Fe,Vera,Kilómetro 115,182,False,False,False,False,False,True,False,False,False,82133080.0,-28.8247510907656,-60.2256036446499
3737,Santa Fe,Vera,La Gallareta,2189,False,False,False,False,False,True,True,False,True,82133090.0,-29.5854889982809,-60.3799393729758
3738,Santa Fe,Vera,Los Amores,1052,False,False,False,False,False,True,True,False,True,82133100.0,-28.1063721680455,-59.9786648326772
3739,Santa Fe,Vera,Margarita,3534,False,True,False,False,True,True,True,True,True,82133110.0,-29.6910879587641,-60.2524652684442
3740,Santa Fe,Vera,Paraje 29,185,False,False,False,False,True,True,False,False,False,82133120.0,-29.1097652045099,-60.2391297738452
3741,Santa Fe,Vera,Pozo de los Indios,440,False,False,False,False,True,True,False,False,False,82133130.0,-28.9451306017322,-60.2520035726174
3742,Santa Fe,Vera,Pueblo Santa Lucía,185,False,False,False,False,False,True,False,False,True,82133140.0,-29.2838158063585,-60.4038564051536
3743,Santa Fe,Vera,Tartagal (Est. El Tajamar),1599,False,False,False,False,False,True,False,False,True,82133150.0,-28.6722104503175,-59.8468195282736
3744,Santa Fe,Vera,Toba,266,False,False,False,False,True,True,False,False,False,82133160.0,-29.2675884279209,-60.1726559005792
3745,Santa Fe,Vera,Vera (Est. Gobernador Vera),19185,True,False,False,False,False,True,True,True,True,82133170.0,-29.4629204507651,-60.2133477841634
3746,Santiago Del Estero,Aguirre,Argentina,64,False,False,False,True,False,False,False,False,True,86007010.0,-29.534757123817,-62.2668044844868
3747,Santiago Del Estero,Aguirre,Casares,122,False,False,False,True,False,False,False,False,False,86007020.0,-28.9529050173788,-62.7789682325651
3748,Santiago Del Estero,Aguirre,Malbrán,1098,True,False,False,True,True,False,True,True,True,86007030.0,-29.3352110611277,-62.3314794611812
3749,Santiago Del Estero,Aguirre,Villa General Mitre (Est. Pinto),4678,False,True,False,False,True,True,True,True,True,86007040.0,-29.1396357162399,-62.5623960538287
3750,Santiago Del Estero,Alberdi,Campo Gallo,6222,False,False,False,True,True,True,True,False,True,86014010.0,-26.5814190604185,-62.8262003213668
3751,Santiago Del Estero,Alberdi,Coronel Manuel L. Rico,78,False,False,False,False,True,False,False,False,False,86014020.0,-26.3836138959603,-61.8096452907377
3752,Santiago Del Estero,Alberdi,Donadeu,559,False,False,False,True,False,False,False,False,False,86014030.0,-26.71841825532,-62.6879637973159
3753,Santiago Del Estero,Alberdi,Sachayoj,2777,False,False,False,True,True,False,True,False,True,86014040.0,-26.6495967935988,-61.7871497439271
3754,Santiago Del Estero,Alberdi,Santos Lugares,313,False,False,False,True,True,True,False,False,False,86014050.0,-26.6920881873751,-63.5584901602003
3755,Santiago Del Estero,Atamisqui,Estación Atamisqui,418,False,False,False,True,True,False,False,False,False,86021010.0,-28.4989570837627,-63.9077257443296
3756,Santiago Del Estero,Atamisqui,Medellín,565,False,False,False,True,True,True,False,False,False,86021020.0,-28.6675583374352,-63.7041964723455
3757,Santiago Del Estero,Atamisqui,Villa Atamisqui,3289,False,False,False,True,True,True,True,True,True,86021030.0,-28.5100801277829,-63.7395224086495
3758,Santiago Del Estero,Avellaneda,Colonia Dora,3364,True,True,False,True,True,True,True,True,True,86028010.0,-28.6003169561704,-62.872101252199
3759,Santiago Del Estero,Avellaneda,Herrera,1894,False,True,False,True,True,False,True,True,True,86028020.0,-28.485845127167,-62.9926469968689
3760,Santiago Del Estero,Avellaneda,Icaño,1975,False,True,False,True,True,True,True,False,False,86028030.0,-28.6807238990398,-62.7989820714201
3761,Santiago Del Estero,Avellaneda,Lugones,1222,False,True,False,True,True,False,False,True,True,86028040.0,-28.3418852045255,-63.2706691942439
3762,Santiago Del Estero,Avellaneda,Real Sayana,1412,False,True,False,True,False,False,False,True,True,86028050.0,-28.8151294886589,-62.7610345462438
3763,Santiago Del Estero,Avellaneda,Villa Mailín,1061,False,False,False,False,True,True,False,False,True,86028060.0,-28.4893268442445,-63.2031078475841
3764,Santiago Del Estero,Banda,Abra Grande,138,False,False,False,False,False,False,False,False,False,86035010.0,-27.2931330160432,-64.379064524629
3765,Santiago Del Estero,Banda,Antajé,210,False,False,False,False,False,False,False,False,False,86035020.0,-27.6541057611577,-64.2241078600325
3766,Santiago Del Estero,Banda,Ardiles,203,False,False,False,False,False,False,False,False,False,86035030.0,-27.445260675861,-64.4578107564898
3767,Santiago Del Estero,Banda,Cañada Escobar,269,False,False,False,False,False,False,False,False,False,86035040.0,-27.7354009098552,-63.9954837188723
3768,Santiago Del Estero,Banda,Chaupi Pozo,382,False,False,False,True,False,False,False,False,False,86035050.0,-27.5289028812003,-64.3963586561163
3769,Santiago Del Estero,Banda,Clodomira,9661,False,False,False,True,True,True,True,True,True,86035060.0,-27.5939389294979,-64.0826491614352
3770,Santiago Del Estero,Banda,Huyamampa,130,False,False,False,True,False,False,False,False,False,86035070.0,-27.4118141271732,-64.2680298965622
3771,Santiago Del Estero,Banda,La Aurora,736,False,False,False,True,False,False,False,False,False,86035080.0,-27.5190033687316,-64.1820733638637
3772,Santiago Del Estero,Banda,La Banda,106441,False,False,False,True,True,True,True,False,False,86035090.0,-27.7598104844079,-64.1861422955531
3773,Santiago Del Estero,Banda,La Dársena,1152,False,False,False,False,False,False,False,True,True,86035100.0,-27.7275522729384,-64.2457984728141
3774,Santiago Del Estero,Banda,Los Quiroga,1065,False,False,False,False,True,True,False,False,True,86035110.0,-27.669552,-64.3737159
3775,Santiago Del Estero,Banda,Los Soria,224,False,False,False,False,False,False,False,False,False,86035120.0,-27.6523150539022,-64.3166505414142
